1.210078612828793920e+00
8.253825771517484533e-01
8.101515500175118234e-01
8.200783168532407297e-01
8.387324423785794680e-01
8.013531456610528680e-01
7.149426581294950900e-01
5.145133568959896486e-01
7.380638776385618494e-01
8.178150768029235351e-01
7.625449221270246269e-01
7.311447888463872280e-01
7.246225230486724733e-01
9.594899472905144000e-01
1.106395997076422333e+00
6.956694008174034716e-01
8.961365856626428705e-01
6.094491228934387772e-01
7.032874142047181865e-01
7.812311151092701245e-01
8.450339307950714973e-01
6.492557482735725749e-01
6.924069132503940516e-01
8.665728118564798299e-01
6.559291126491368917e-01
6.840017884240849888e-01
6.229874139995025262e-01
8.214185617603279033e-01
7.213169172668070228e-01
6.782811186032421391e-01
4.614291385864549566e-01
4.405787431498941475e-01
4.903830256208319138e-01
7.110520423500660270e-01
8.582665668546429760e-01
7.831248070208242096e-01
5.548471390501612532e-01
8.740190880557348052e-01
9.466019675545255252e-01
7.382682549195130894e-01
6.969437918485502648e-01
8.616715329817504765e-01
7.773444452906628221e-01
8.458706009203705856e-01
8.890566657900078607e-01
8.880837395098800657e-01
8.393280401743626884e-01
6.390842512901626638e-01
7.945457789891998690e-01
7.884090496309843488e-01
1.369755858838188622e+00
8.408032044205204780e-01
8.392302756826172105e-01
8.794259366558162538e-01
1.040943335897946076e+00
7.982973847367140774e-01
1.032571229543151281e+00
9.035027720440712562e-01
8.619792972405515563e-01
7.443831367757722806e-01
1.144235822758964849e+00
1.111037146359237004e+00
9.416128848130056461e-01
8.352967532434559805e-01
8.281604600035562536e-01
7.183148019456997435e-01
1.013811514173028394e+00
9.084507083147118633e-01
7.897252296857047993e-01
5.835555941509388278e-01
9.294664984922009765e-01
8.467793840186297327e-01
1.118586287874064444e+00
1.001998303359575848e+00
8.863857729431074972e-01
1.004782845357477195e+00
9.172096020633240254e-01
1.056475401807334791e+00
9.219862527340630942e-01
9.672695972455450653e-01
1.157361682514985057e+00
9.255219441236903766e-01
9.767311586853069105e-01
9.321780287277803279e-01
9.236514489295258867e-01
1.020234515256538188e+00
8.625194605859737296e-01
9.834709407587368668e-01
9.206221142625792275e-01
7.849204195657283334e-01
1.142724632946079621e+00
7.978131799934311541e-01
8.127932182310437792e-01
1.016007775084054154e+00
9.527078468729814897e-01
1.079763447536020937e+00
1.017819107930597156e+00
1.014302455367572575e+00
1.016927592508901190e+00
1.010123317419432842e+00
